cod_cliente;Escolaridade;Tem Filhos;Salário;Idade;Estado Civil;Profissão;Número de Cartões de Crédito;cod_estado
4729;Pós-Graduação;Sim;7094.05;50.43;Solteiro;Estudante;1;4
4730;Médio;Sim;8094.63;38.95;Casado;Artista;2;15
4731;Pós-Graduação;Sim;1606.7;22.81;Casado;Estudante;0;15
4732;Pós-Graduação;Sim;4724.01;76.8;Casado;Engenheiro;2;6
4733;Médio;Sim;6909.68;62.78;Divorciado;Médico;2;23
4734;Médio;Não;7496.82;73.07;Solteiro;Advogado;2;15
4735;Pós-Graduação;Sim;8403.72;32.61;Solteiro;Engenheiro;0;20
4736;Superior;Não;4238.24;55.06;Solteiro;Empresário;0;7
4737;Fundamental;Não;5108.24;62.0;Solteiro;Advogado;2;5
4738;Médio;Não;1553.74;35.21;Divorciado;Engenheiro;3;24
4739;Médio;Não;6895.3;66.67;Viúvo;Advogado;3;27
4740;Médio;Não;2204.57;57.21;Divorciado;Estudante;3;7
4741;Fundamental;Não;2318.87;46.26;Casado;Médico;2;3
4742;Médio;Sim;8792.87;51.22;Divorciado;Advogado;1;27
4743;Médio;Não;1277.52;40.76;Casado;Médico;3;23
4744;Superior;Sim;5457.06;77.08;Viúvo;Advogado;0;11
4745;Médio;Sim;3526.76;65.3;Casado;Médico;3;23
4746;Pós-Graduação;Sim;1807.75;72.29;Viúvo;Advogado;3;23
4747;Superior;Não;7705.32;76.53;Divorciado;Outros;2;7
4748;Superior;Sim;6113.45;29.09;Divorciado;Empresário;0;9
4749;Pós-Graduação;Sim;1888.0;50.13;Viúvo;Médico;3;6
4750;Fundamental;Não;2507.28;34.27;Divorciado;Artista;2;9
4751;Fundamental;Sim;6896.36;20.68;Casado;Estudante;2;14
4752;Superior;Sim;1509.15;49.96;Divorciado;Empresário;2;6
4753;Pós-Graduação;Não;2643.97;29.24;Solteiro;Médico;1;10
4754;Pós-Graduação;Não;9701.69;35.95;Viúvo;Engenheiro;1;2
4755;Médio;Sim;7806.78;65.43;Viúvo;Médico;1;21
4756;Superior;Não;2708.2;60.33;Viúvo;Artista;3;15
4757;Superior;Sim;8432.77;74.12;Casado;Médico;1;3
4758;Superior;Sim;2755.59;59.69;Divorciado;Engenheiro;2;6
4759;Médio;Sim;4362.39;68.98;Divorciado;Médico;2;6
4760;Superior;Não;7609.91;35.54;Casado;Engenheiro;2;23
4761;Fundamental;Sim;9575.57;34.65;Divorciado;Artista;0;26
4762;Pós-Graduação;Sim;3437.27;52.22;Solteiro;Outros;1;12
4763;Médio;Não;6388.38;22.04;Casado;Estudante;0;24
4764;Fundamental;Não;9218.54;26.98;Viúvo;Outros;0;15
4765;Fundamental;Sim;6156.49;57.49;Solteiro;Empresário;1;12
4766;Fundamental;Sim;4476.95;29.21;Divorciado;Médico;1;10
4767;Médio;Sim;1927.14;65.84;Solteiro;Artista;2;18
4768;Médio;Não;2500.59;77.78;Solteiro;Médico;3;13
4769;Médio;Não;6582.12;18.5;Viúvo;Estudante;3;18
4770;Fundamental;Não;5556.4;79.13;Divorciado;Artista;2;10
4771;Médio;Não;6154.06;30.81;Divorciado;Estudante;2;4
4772;Fundamental;Não;3809.74;71.1;Casado;Advogado;2;16
4773;Superior;Não;1368.55;43.96;Casado;Estudante;3;2
4774;Médio;Não;9909.51;74.5;Casado;Engenheiro;3;2
4775;Médio;Não;4027.63;43.81;Divorciado;Advogado;0;6
4776;Superior;Sim;5425.56;68.12;Divorciado;Engenheiro;1;18
4777;Pós-Graduação;Sim;9439.03;60.27;Divorciado;Outros;1;13
4778;Médio;Não;7876.98;55.15;Casado;Advogado;0;23
4779;Pós-Graduação;Não;4633.34;35.11;Viúvo;Artista;3;24
4780;Fundamental;Sim;3017.74;40.85;Solteiro;Engenheiro;1;5
4781;Médio;Sim;7565.37;62.13;Casado;Advogado;0;25
4782;Fundamental;Sim;4250.99;76.33;Viúvo;Médico;2;13
4783;Pós-Graduação;Não;1385.24;35.42;Viúvo;Empresário;1;20
4784;Superior;Não;3861.37;50.53;Solteiro;Estudante;3;14
4785;Fundamental;Sim;8454.59;65.45;Casado;Outros;2;17
4786;Superior;Sim;4031.93;75.05;Viúvo;Outros;3;19
4787;Médio;Não;8415.98;37.94;Viúvo;Estudante;1;8
4788;Médio;Não;6590.82;67.46;Viúvo;Professor;1;9
4789;Superior;Sim;4015.56;55.87;Solteiro;Advogado;1;4
4790;Pós-Graduação;Sim;6194.84;65.91;Casado;Professor;2;22
4791;Superior;Sim;1731.26;21.47;Casado;Outros;2;12
4792;Médio;Sim;3568.96;43.49;Divorciado;Engenheiro;1;13
4793;Médio;Sim;7886.02;25.8;Divorciado;Empresário;1;12
4794;Superior;Não;9892.77;72.93;Solteiro;Médico;2;9
4795;Médio;Sim;5758.67;19.35;Solteiro;Engenheiro;1;13
4796;Superior;Sim;5449.48;77.03;Viúvo;Artista;3;15
4797;Superior;Sim;7408.58;72.91;Divorciado;Estudante;1;7
4798;Pós-Graduação;Sim;6326.92;55.32;Solteiro;Engenheiro;1;2
4799;Pós-Graduação;Sim;3029.02;31.1;Viúvo;Engenheiro;0;1
4800;Fundamental;Não;5885.27;23.84;Solteiro;Estudante;2;15
4801;Pós-Graduação;Não;1749.14;66.1;Divorciado;Empresário;3;10
4802;Pós-Graduação;Não;4929.41;40.68;Viúvo;Professor;0;3
4803;Fundamental;Sim;5681.15;70.28;Divorciado;Advogado;2;15
4804;Fundamental;Não;3929.22;68.88;Solteiro;Médico;3;6
4805;Médio;Não;1875.93;18.6;Divorciado;Advogado;3;7
4806;Superior;Sim;7218.75;77.07;Viúvo;Professor;2;8
4807;Médio;Sim;8348.57;39.21;Viúvo;Outros;0;12
4808;Fundamental;Não;9859.09;50.09;Viúvo;Médico;0;11
4809;Pós-Graduação;Não;3646.91;30.7;Viúvo;Artista;3;11
4810;Superior;Não;3595.57;68.56;Viúvo;Advogado;1;26
4811;Pós-Graduação;Sim;4538.67;24.48;Casado;Artista;3;24
4812;Fundamental;Não;9139.19;21.1;Viúvo;Professor;1;9
4813;Médio;Sim;3329.32;71.27;Divorciado;Outros;3;11
4814;Fundamental;Não;1963.79;42.09;Viúvo;Engenheiro;3;24
4815;Superior;Sim;4504.82;71.82;Viúvo;Engenheiro;3;9
4816;Médio;Não;7214.4;64.7;Solteiro;Médico;2;10
4817;Médio;Não;8767.24;33.55;Casado;Médico;3;24
4818;Fundamental;Não;9663.16;60.11;Casado;Estudante;1;4
4819;Fundamental;Sim;3444.94;56.7;Divorciado;Empresário;1;17
4820;Pós-Graduação;Não;1769.37;47.92;Casado;Engenheiro;2;23
4821;Superior;Sim;2864.43;46.42;Solteiro;Estudante;1;2
4822;Superior;Não;9634.69;41.16;Casado;Estudante;0;25
4823;Fundamental;Não;8813.53;37.7;Solteiro;Engenheiro;0;14
4824;Fundamental;Sim;1331.61;70.73;Divorciado;Empresário;3;1
4825;Fundamental;Sim;8258.52;19.57;Solteiro;Artista;0;22
4826;Superior;Não;5045.48;29.55;Viúvo;Professor;1;25
4827;Pós-Graduação;Não;6787.64;55.06;Solteiro;Estudante;3;14
4828;Superior;Sim;2119.68;21.56;Viúvo;Professor;2;14
4829;Pós-Graduação;Não;7582.95;50.28;Divorciado;Artista;1;3
4830;Superior;Sim;8777.74;46.47;Casado;Professor;3;7
4831;Fundamental;Não;2317.34;20.79;Casado;Outros;3;8
4832;Superior;Não;4640.89;77.7;Solteiro;Médico;0;19
4833;Superior;Sim;6368.86;54.27;Casado;Artista;1;10
4834;Médio;Não;8954.8;20.74;Viúvo;Estudante;1;24
4835;Superior;Não;7547.74;33.31;Divorciado;Médico;2;11
4836;Pós-Graduação;Sim;7805.19;42.69;Viúvo;Estudante;1;11
4837;Fundamental;Não;9199.88;60.54;Solteiro;Engenheiro;2;23
4838;Pós-Graduação;Sim;7936.43;36.46;Solteiro;Médico;2;23
4839;Fundamental;Sim;7674.02;73.88;Casado;Engenheiro;2;25
4840;Médio;Não;5061.87;63.53;Solteiro;Outros;1;12
4841;Médio;Não;5982.71;54.12;Solteiro;Artista;1;16
4842;Pós-Graduação;Sim;3252.23;30.09;Divorciado;Estudante;1;12
4843;Fundamental;Não;2184.86;79.28;Casado;Professor;1;27
4844;Pós-Graduação;Sim;2382.19;60.81;Divorciado;Médico;2;20
4845;Superior;Não;6453.55;53.6;Solteiro;Estudante;1;27
4846;Fundamental;Não;4768.37;78.8;Solteiro;Advogado;0;7
4847;Pós-Graduação;Não;8369.64;19.09;Divorciado;Advogado;3;7
4848;Pós-Graduação;Sim;7004.13;65.79;Solteiro;Engenheiro;3;22
4849;Pós-Graduação;Sim;9121.81;37.85;Solteiro;Engenheiro;0;20
4850;Superior;Sim;6182.59;69.87;Viúvo;Outros;2;13
4851;Superior;Sim;1241.82;35.13;Casado;Advogado;1;16
4852;Médio;Não;1013.29;67.35;Solteiro;Engenheiro;0;17
4853;Fundamental;Não;9187.74;32.39;Viúvo;Empresário;2;18
4854;Fundamental;Sim;3663.84;51.31;Divorciado;Médico;1;20
4855;Superior;Sim;1325.15;33.41;Viúvo;Artista;1;22
4856;Fundamental;Não;3916.5;76.45;Casado;Advogado;0;26
4857;Pós-Graduação;Sim;5985.08;53.04;Viúvo;Empresário;0;25
4858;Pós-Graduação;Sim;4650.36;54.9;Divorciado;Engenheiro;0;2
4859;Superior;Não;8658.72;63.82;Divorciado;Advogado;2;10
4860;Superior;Não;6090.23;61.95;Viúvo;Advogado;1;26
4861;Superior;Sim;2298.05;45.45;Casado;Advogado;0;14
4862;Pós-Graduação;Não;3945.8;49.65;Divorciado;Professor;1;25
4863;Fundamental;Não;3133.28;48.8;Casado;Outros;0;16
4864;Pós-Graduação;Sim;5952.93;23.65;Casado;Professor;0;19
4865;Pós-Graduação;Não;3589.74;19.2;Casado;Engenheiro;2;3
4866;Superior;Não;5146.62;22.45;Casado;Empresário;2;13
4867;Superior;Não;3124.75;29.87;Solteiro;Médico;0;12
4868;Médio;Sim;8605.46;65.84;Casado;Outros;0;8
4869;Superior;Não;8286.39;50.46;Solteiro;Outros;3;10
4870;Médio;Não;6618.71;79.35;Viúvo;Advogado;1;14
4871;Superior;Sim;4506.64;51.53;Casado;Outros;3;17
4872;Fundamental;Não;4803.18;59.43;Viúvo;Professor;0;17
4873;Pós-Graduação;Não;9945.42;79.31;Divorciado;Outros;0;11
4874;Médio;Sim;6039.5;24.47;Viúvo;Médico;3;1
4875;Superior;Sim;8430.87;44.01;Solteiro;Advogado;3;7
4876;Fundamental;Sim;9002.44;46.53;Casado;Estudante;2;14
4877;Fundamental;Não;1522.44;77.04;Viúvo;Outros;3;26
4878;Pós-Graduação;Não;1135.96;78.52;Viúvo;Médico;1;5
4879;Superior;Não;2573.97;44.36;Divorciado;Engenheiro;1;15
4880;Fundamental;Sim;3578.3;24.98;Divorciado;Professor;3;2
4881;Superior;Não;3274.54;41.57;Casado;Outros;2;13
4882;Superior;Não;9160.6;43.42;Divorciado;Outros;0;11
4883;Superior;Sim;6340.05;73.52;Viúvo;Professor;2;22
4884;Superior;Sim;3772.52;61.2;Casado;Engenheiro;1;25
4885;Fundamental;Sim;8786.75;18.23;Solteiro;Artista;3;21
4886;Pós-Graduação;Sim;8778.12;27.11;Divorciado;Professor;2;23
4887;Médio;Sim;1063.49;46.78;Solteiro;Empresário;2;19
4888;Superior;Sim;5617.19;79.42;Solteiro;Engenheiro;2;16
4889;Médio;Sim;6960.99;76.35;Casado;Estudante;2;8
4890;Médio;Não;5915.45;38.88;Divorciado;Advogado;2;11
4891;Médio;Sim;8801.0;44.53;Divorciado;Engenheiro;0;25
4892;Médio;Sim;5920.99;72.93;Viúvo;Outros;2;3
4893;Superior;Não;5360.19;32.77;Viúvo;Empresário;2;14
4894;Médio;Não;7968.46;37.82;Solteiro;Estudante;3;8
4895;Pós-Graduação;Sim;3007.11;48.43;Divorciado;Advogado;2;21
4896;Médio;Sim;9238.96;30.35;Casado;Advogado;3;22
4897;Fundamental;Não;9261.82;52.35;Divorciado;Artista;3;22
4898;Médio;Não;1694.01;69.8;Viúvo;Estudante;0;21
4899;Superior;Não;9208.0;34.21;Viúvo;Advogado;3;24
4900;Superior;Sim;4539.13;32.51;Divorciado;Estudante;3;10
4901;Médio;Não;4356.91;35.79;Casado;Médico;3;11
4902;Superior;Não;5267.7;47.56;Casado;Engenheiro;1;22
4903;Pós-Graduação;Sim;1971.4;38.67;Viúvo;Engenheiro;3;13
4904;Fundamental;Sim;2523.98;61.87;Casado;Artista;3;15
4905;Pós-Graduação;Sim;6971.3;56.42;Viúvo;Médico;3;22
4906;Médio;Sim;2785.27;79.36;Viúvo;Advogado;0;15
4907;Superior;Sim;3416.03;49.15;Divorciado;Artista;3;22
4908;Pós-Graduação;Não;2585.95;25.78;Viúvo;Médico;1;2
4909;Médio;Sim;5822.73;60.25;Solteiro;Engenheiro;1;14
4910;Superior;Sim;3584.7;62.04;Divorciado;Estudante;0;27
4911;Fundamental;Não;9807.85;72.26;Viúvo;Advogado;3;22
4912;Médio;Sim;5934.27;59.84;Casado;Advogado;0;26
4913;Médio;Não;7461.31;62.7;Viúvo;Outros;0;22
4914;Superior;Sim;6917.98;65.84;Viúvo;Artista;0;2
4915;Fundamental;Sim;2776.43;42.14;Viúvo;Empresário;2;18
4916;Pós-Graduação;Sim;7605.04;28.65;Viúvo;Engenheiro;1;17
4917;Médio;Não;7768.02;69.08;Casado;Artista;3;21
4918;Pós-Graduação;Sim;4179.62;73.18;Viúvo;Estudante;2;2
4919;Médio;Não;8376.39;61.12;Divorciado;Artista;1;21
4920;Médio;Sim;4132.15;65.06;Solteiro;Artista;3;21
4921;Médio;Não;7481.55;54.61;Divorciado;Professor;3;15
4922;Superior;Não;2685.46;20.94;Viúvo;Estudante;3;24
4923;Médio;Sim;5485.63;25.28;Divorciado;Médico;1;21
4924;Pós-Graduação;Não;7696.77;36.21;Viúvo;Outros;1;23
4925;Superior;Sim;3065.64;59.23;Viúvo;Empresário;0;3
4926;Médio;Não;6834.59;78.62;Casado;Estudante;1;23
4927;Superior;Não;8975.31;49.7;Viúvo;Empresário;0;21
4928;Pós-Graduação;Não;4069.58;74.92;Solteiro;Outros;0;21
4929;Pós-Graduação;Sim;2263.82;76.98;Solteiro;Médico;3;21
4930;Pós-Graduação;Sim;4676.42;63.86;Viúvo;Médico;0;26
4931;Fundamental;Não;1682.93;48.63;Solteiro;Professor;1;11
4932;Superior;Sim;2645.89;31.73;Divorciado;Professor;2;26
4933;Médio;Sim;9994.26;67.22;Casado;Outros;0;1
4934;Pós-Graduação;Não;8106.81;41.9;Casado;Engenheiro;2;6
4935;Fundamental;Não;2386.21;55.51;Solteiro;Estudante;1;6
4936;Superior;Sim;8724.6;43.88;Viúvo;Advogado;1;26
4937;Médio;Sim;3375.04;31.51;Casado;Artista;0;9
4938;Pós-Graduação;Não;5479.93;45.05;Divorciado;Professor;1;11
4939;Superior;Sim;4246.68;44.07;Solteiro;Estudante;0;11
4940;Pós-Graduação;Não;1768.37;43.26;Solteiro;Advogado;2;17
4941;Pós-Graduação;Não;9057.59;21.92;Viúvo;Advogado;3;11
4942;Fundamental;Não;7543.34;27.84;Solteiro;Engenheiro;0;16
4943;Superior;Não;8216.22;39.0;Casado;Professor;3;27
4944;Fundamental;Não;2420.62;43.12;Solteiro;Estudante;0;23
4945;Fundamental;Não;6319.53;60.75;Viúvo;Advogado;2;11
4946;Superior;Sim;9733.84;49.36;Solteiro;Advogado;2;27
4947;Superior;Não;2305.91;58.9;Viúvo;Estudante;3;15
4948;Médio;Não;4772.36;19.72;Casado;Estudante;1;16
4949;Fundamental;Sim;8327.62;56.91;Viúvo;Advogado;3;21
4950;Superior;Sim;4364.22;67.9;Solteiro;Engenheiro;0;2
4951;Pós-Graduação;Sim;4585.77;68.63;Divorciado;Advogado;3;14
4952;Fundamental;Sim;7823.46;35.02;Divorciado;Médico;2;7
4953;Médio;Não;6973.91;23.12;Solteiro;Empresário;1;6
4954;Superior;Não;1972.15;28.5;Viúvo;Estudante;2;20
4955;Fundamental;Não;8973.19;41.34;Solteiro;Outros;3;7
4956;Fundamental;Não;2710.62;74.6;Solteiro;Professor;1;16
4957;Médio;Não;6416.64;65.68;Viúvo;Professor;3;2
4958;Fundamental;Sim;3731.8;65.12;Divorciado;Médico;2;1
4959;Médio;Não;5347.33;40.14;Solteiro;Médico;1;4
4960;Superior;Sim;2153.18;78.98;Solteiro;Artista;2;20
4961;Pós-Graduação;Não;4651.0;36.92;Solteiro;Médico;0;4
4962;Fundamental;Sim;5112.27;66.42;Divorciado;Engenheiro;1;24
4963;Superior;Não;3295.9;32.89;Casado;Artista;1;12
4964;Fundamental;Sim;9754.93;18.03;Solteiro;Empresário;0;9
4965;Superior;Não;2528.13;24.66;Solteiro;Artista;0;23
4966;Médio;Sim;5050.37;58.35;Viúvo;Advogado;2;12
4967;Fundamental;Sim;8757.41;24.0;Casado;Outros;0;1
4968;Superior;Sim;3776.64;36.75;Solteiro;Estudante;0;10
4969;Médio;Não;6918.33;65.84;Casado;Professor;2;27
4970;Pós-Graduação;Sim;8009.37;23.0;Divorciado;Médico;3;5
4971;Médio;Não;6397.55;60.72;Solteiro;Médico;1;14
4972;Pós-Graduação;Sim;6961.33;80.0;Casado;Engenheiro;3;5
4973;Superior;Não;2622.46;32.79;Solteiro;Professor;3;14
4974;Médio;Não;2990.72;61.53;Casado;Professor;3;19
4975;Médio;Não;8674.33;22.75;Viúvo;Estudante;3;25
4976;Médio;Sim;9518.12;39.2;Solteiro;Advogado;0;16
4977;Médio;Não;4065.52;45.24;Divorciado;Artista;3;13
4978;Fundamental;Não;3778.54;66.55;Casado;Professor;3;1
4979;Pós-Graduação;Sim;5599.93;35.18;Solteiro;Outros;0;1
4980;Superior;Sim;2932.01;39.06;Divorciado;Artista;0;25
4981;Pós-Graduação;Sim;3159.88;31.55;Solteiro;Engenheiro;0;8
4982;Superior;Não;9103.66;21.22;Divorciado;Estudante;1;23
4983;Pós-Graduação;Não;3960.71;72.77;Casado;Médico;0;9
4984;Pós-Graduação;Não;9667.15;57.55;Divorciado;Professor;0;3
4985;Fundamental;Não;9466.74;40.15;Casado;Médico;0;16
4986;Médio;Não;5771.17;52.32;Divorciado;Estudante;2;18
4987;Pós-Graduação;Sim;6277.23;34.91;Viúvo;Professor;1;19
4988;Fundamental;Não;6140.0;28.2;Casado;Professor;1;7
4989;Superior;Sim;1015.24;26.8;Solteiro;Empresário;2;10
4990;Superior;Não;1084.09;52.52;Casado;Professor;3;24
4991;Médio;Não;7040.26;53.37;Solteiro;Engenheiro;2;15
4992;Superior;Sim;8243.13;66.14;Divorciado;Estudante;1;20
4993;Superior;Sim;4506.75;27.3;Solteiro;Artista;2;27
4994;Superior;Não;2539.6;54.17;Divorciado;Estudante;0;8
4995;Pós-Graduação;Não;9362.05;65.43;Viúvo;Artista;3;24
4996;Pós-Graduação;Não;4133.75;78.78;Casado;Engenheiro;0;17
4997;Pós-Graduação;Não;8073.34;39.87;Solteiro;Professor;1;12
4998;Superior;Sim;1786.52;36.1;Viúvo;Artista;1;6
4999;Fundamental;Sim;4570.04;38.16;Casado;Médico;1;17
5000;Pós-Graduação;Sim;4564.3;22.83;Divorciado;Engenheiro;0;25
3678;Pós-Graduação;Sim;1481.34;57.16;Viúvo;Médico;3;6
3679;Pós-Graduação;Não;2626.3;66.99;Solteiro;Professor;3;4
3680;Superior;Não;6355.2;24.03;Solteiro;Artista;2;2
3681;Superior;Sim;4014.49;55.2;Casado;Professor;2;17
3682;Superior;Sim;4598.09;56.06;Viúvo;Engenheiro;0;11
3683;Pós-Graduação;Não;6269.66;58.75;Solteiro;Estudante;0;27
3684;Médio;Não;7271.95;64.69;Solteiro;Engenheiro;3;21
3685;Fundamental;Não;3863.76;31.16;Divorciado;Empresário;3;17
3686;Médio;Não;7902.75;65.32;Solteiro;Estudante;0;1
3687;Médio;Não;9639.66;72.68;Viúvo;Empresário;0;8
3688;Médio;Não;3306.1;63.57;Solteiro;Engenheiro;2;1
3689;Pós-Graduação;Não;8291.48;39.06;Viúvo;Engenheiro;2;18
3690;Pós-Graduação;Não;6739.14;49.5;Solteiro;Estudante;3;14
3691;Médio;Sim;8748.72;31.83;Viúvo;Professor;3;9
3692;Superior;Não;1148.55;54.9;Viúvo;Outros;0;19
3693;Pós-Graduação;Não;5421.58;33.22;Solteiro;Engenheiro;3;27
3694;Superior;Não;7929.99;60.8;Viúvo;Advogado;0;4
3695;Médio;Sim;2331.98;64.89;Casado;Engenheiro;0;25
3696;Médio;Não;6386.68;48.91;Divorciado;Empresário;0;11
3697;Médio;Sim;4220.12;70.75;Solteiro;Professor;3;22
3698;Superior;Sim;2564.74;23.35;Casado;Artista;3;22
3699;Superior;Sim;9926.38;67.09;Solteiro;Outros;2;18
3700;Fundamental;Sim;9322.04;66.35;Solteiro;Estudante;3;16
3701;Médio;Não;6292.63;52.44;Viúvo;Advogado;0;7
3702;Superior;Não;1073.78;18.3;Divorciado;Estudante;0;1
3703;Fundamental;Sim;3466.62;61.45;Divorciado;Artista;1;18
3704;Fundamental;Sim;2579.64;29.34;Casado;Artista;2;21
3705;Superior;Não;2636.44;25.43;Casado;Estudante;1;27
3706;Médio;Não;9256.46;36.77;Casado;Médico;2;9
3707;Fundamental;Não;7758.17;28.57;Divorciado;Outros;2;15
3708;Médio;Sim;6375.71;21.46;Viúvo;Empresário;0;24
3709;Fundamental;Não;1758.31;78.89;Solteiro;Professor;1;25
3710;Fundamental;Não;2776.92;50.9;Divorciado;Advogado;3;13
3711;Fundamental;Sim;7302.24;57.41;Solteiro;Estudante;1;26
3712;Pós-Graduação;Sim;1205.22;39.19;Casado;Estudante;1;8
3713;Pós-Graduação;Sim;4875.44;51.48;Divorciado;Médico;2;20
3714;Pós-Graduação;Sim;8074.61;68.92;Divorciado;Estudante;3;17
3715;Superior;Não;7555.75;36.83;Divorciado;Empresário;3;20
3716;Pós-Graduação;Sim;3279.49;53.52;Solteiro;Médico;0;3
3717;Superior;Não;2273.94;34.11;Solteiro;Artista;2;20
3718;Fundamental;Sim;9553.04;55.81;Divorciado;Advogado;3;18
3719;Pós-Graduação;Sim;2345.87;44.72;Viúvo;Artista;0;10
3720;Superior;Não;5705.8;62.68;Viúvo;Empresário;0;15
3721;Médio;Sim;4657.4;54.95;Casado;Professor;2;14
3722;Fundamental;Sim;5722.41;35.97;Solteiro;Médico;2;14
3723;Superior;Sim;5787.96;22.04;Viúvo;Artista;0;6
3724;Médio;Não;4735.4;28.85;Divorciado;Engenheiro;0;11
3725;Pós-Graduação;Não;5266.01;22.24;Viúvo;Médico;0;22
3726;Superior;Sim;2601.28;31.39;Viúvo;Artista;3;12
3727;Superior;Sim;3358.44;21.25;Viúvo;Outros;2;16
3728;Médio;Não;7823.35;47.88;Solteiro;Médico;2;21
3729;Fundamental;Não;1624.86;20.14;Viúvo;Estudante;1;21
3730;Médio;Sim;6020.37;74.09;Solteiro;Outros;2;23
3731;Superior;Não;3276.9;72.61;Divorciado;Estudante;0;22
3732;Fundamental;Sim;9778.88;21.69;Divorciado;Artista;1;14
3733;Pós-Graduação;Não;8281.87;25.12;Casado;Engenheiro;3;22
3734;Fundamental;Não;9527.07;20.13;Divorciado;Médico;3;3
3735;Pós-Graduação;Sim;9364.97;39.96;Divorciado;Médico;1;9
3736;Pós-Graduação;Sim;9059.52;74.81;Solteiro;Médico;1;25
3737;Fundamental;Não;9819.68;44.79;Divorciado;Médico;2;6
3738;Médio;Não;2060.15;45.71;Divorciado;Estudante;0;15
3739;Pós-Graduação;Sim;1732.87;63.13;Casado;Artista;0;6
3740;Fundamental;Não;3114.8;70.31;Casado;Professor;1;24
3741;Superior;Sim;6101.6;38.22;Solteiro;Outros;0;24
3742;Médio;Sim;2943.17;61.52;Viúvo;Professor;2;17
3743;Superior;Não;5222.16;73.78;Viúvo;Professor;3;16
3744;Pós-Graduação;Não;6114.03;35.98;Divorciado;Engenheiro;3;10
3745;Superior;Não;6567.41;39.7;Casado;Médico;2;4
3746;Fundamental;Não;2334.83;22.15;Solteiro;Estudante;0;25
3747;Superior;Sim;8086.24;58.79;Solteiro;Artista;3;6
3748;Pós-Graduação;Sim;7512.77;41.4;Casado;Estudante;3;27
3749;Fundamental;Não;7382.51;77.26;Viúvo;Engenheiro;3;6
3750;Pós-Graduação;Sim;8275.29;49.07;Divorciado;Outros;0;19
3751;Pós-Graduação;Não;2032.78;63.86;Divorciado;Outros;0;12
3752;Pós-Graduação;Sim;8031.55;41.56;Casado;Estudante;1;20
3753;Superior;Sim;5949.15;46.36;Solteiro;Estudante;0;16
3754;Médio;Não;3516.68;38.51;Solteiro;Médico;1;23
3755;Pós-Graduação;Não;9892.32;32.92;Solteiro;Outros;0;18
3756;Superior;Não;3897.48;35.14;Viúvo;Estudante;1;3
3757;Fundamental;Sim;6097.3;33.39;Casado;Engenheiro;1;24
3758;Pós-Graduação;Sim;8153.55;63.78;Casado;Advogado;1;6
3759;Médio;Sim;3276.65;67.68;Solteiro;Empresário;0;17
3760;Superior;Não;2736.04;59.52;Solteiro;Professor;1;13
3761;Médio;Não;3074.71;71.55;Viúvo;Outros;1;21
3762;Médio;Não;6581.73;43.11;Casado;Engenheiro;3;24
3763;Médio;Sim;6671.34;24.83;Divorciado;Advogado;2;24
3764;Superior;Sim;7800.67;68.07;Viúvo;Advogado;2;22
3765;Pós-Graduação;Sim;7168.34;27.42;Solteiro;Médico;3;3
3766;Fundamental;Sim;9014.95;66.76;Casado;Advogado;3;22
3767;Pós-Graduação;Não;6785.98;28.13;Casado;Empresário;2;27
3768;Superior;Não;2939.18;32.8;Casado;Médico;3;5
3769;Fundamental;Sim;8282.35;25.54;Solteiro;Médico;3;8
3770;Fundamental;Sim;6086.25;28.32;Divorciado;Artista;1;15
3771;Médio;Sim;7380.84;31.5;Solteiro;Engenheiro;1;16
3772;Superior;Não;2543.71;19.92;Casado;Engenheiro;0;4
3773;Médio;Sim;4510.82;55.42;Divorciado;Artista;0;21
3774;Pós-Graduação;Sim;4971.61;47.19;Casado;Advogado;2;9
3775;Fundamental;Não;9063.24;38.35;Casado;Artista;3;17
3776;Superior;Não;8300.71;57.23;Viúvo;Advogado;0;20
3777;Médio;Sim;1149.96;58.17;Solteiro;Médico;1;7
3778;Pós-Graduação;Não;8501.66;76.23;Solteiro;Outros;0;21
3779;Pós-Graduação;Não;5399.97;49.52;Viúvo;Médico;1;26
3780;Pós-Graduação;Sim;2548.63;60.35;Viúvo;Artista;3;24
3781;Médio;Não;3694.35;65.38;Solteiro;Empresário;3;2
3782;Superior;Não;8356.82;54.17;Viúvo;Médico;2;8
3783;Pós-Graduação;Sim;6427.71;50.56;Solteiro;Médico;3;11
3784;Superior;Sim;3477.5;26.49;Divorciado;Advogado;0;1
3785;Superior;Sim;6632.39;41.76;Viúvo;Professor;0;13
3786;Pós-Graduação;Sim;3953.9;78.18;Divorciado;Empresário;1;16
3787;Médio;Não;6235.65;42.4;Divorciado;Engenheiro;3;2
3788;Fundamental;Não;1923.62;66.3;Solteiro;Professor;2;14
3789;Médio;Sim;7934.72;69.95;Solteiro;Empresário;1;23
